"draw_date";"company_code";"number";"category";"position"
"2018-04-01";"ST";"5263";"SP";11
"2018-04-01";"ST";"4462";"SP";12
"2018-04-01";"ST";"----";"SP";13
"2018-04-01";"ST";"2635";"CONS";1
"2018-04-01";"ST";"8018";"CONS";2
"2018-04-01";"ST";"8629";"CONS";3
"2018-04-01";"ST";"5061";"CONS";4
"2018-04-01";"ST";"5845";"CONS";5
"2018-04-01";"ST";"8700";"CONS";6
"2018-04-01";"ST";"2620";"CONS";7
"2018-04-01";"ST";"9339";"CONS";8
"2018-04-01";"ST";"6409";"CONS";9
"2018-04-01";"ST";"0090";"CONS";10
"2018-04-03";"DMC";"0448";"FST";1
"2018-04-03";"DMC";"9765";"SCD";2
"2018-04-03";"DMC";"0398";"TRD";3
"2018-04-03";"DMC";"5757";"SP";1
"2018-04-03";"DMC";"7381";"SP";2
"2018-04-03";"DMC";"1751";"SP";3
"2018-04-03";"DMC";"8465";"SP";4
"2018-04-03";"DMC";"4821";"SP";5
"2018-04-03";"DMC";"0633";"SP";6
"2018-04-03";"DMC";"5485";"SP";7
"2018-04-03";"DMC";"1325";"SP";8
"2018-04-03";"DMC";"2995";"SP";9
"2018-04-03";"DMC";"9391";"SP";10
"2018-04-03";"DMC";"9416";"CONS";1
"2018-04-03";"DMC";"0168";"CONS";2
"2018-04-03";"DMC";"2079";"CONS";3
"2018-04-03";"DMC";"5750";"CONS";4
"2018-04-03";"DMC";"6310";"CONS";5
"2018-04-03";"DMC";"4043";"CONS";6
"2018-04-03";"DMC";"5287";"CONS";7
"2018-04-03";"DMC";"0386";"CONS";8
"2018-04-03";"DMC";"9074";"CONS";9
"2018-04-03";"DMC";"3507";"CONS";10
"2018-04-03";"MAG";"9212";"FST";1
"2018-04-03";"MAG";"5771";"SCD";2
"2018-04-03";"MAG";"8370";"TRD";3
"2018-04-03";"MAG";"1241";"SP";1
"2018-04-03";"MAG";"0190";"SP";2
"2018-04-03";"MAG";"4731";"SP";3
"2018-04-03";"MAG";"----";"SP";4
"2018-04-03";"MAG";"8715";"SP";5
"2018-04-03";"MAG";"5388";"SP";6
"2018-04-03";"MAG";"4660";"SP";7
"2018-04-03";"MAG";"9751";"SP";8
"2018-04-03";"MAG";"----";"SP";9
"2018-04-03";"MAG";"5970";"SP";10
"2018-04-03";"MAG";"2209";"SP";11
"2018-04-03";"MAG";"----";"SP";12
"2018-04-03";"MAG";"7531";"SP";13
"2018-04-03";"MAG";"7806";"CONS";1
"2018-04-03";"MAG";"3501";"CONS";2
"2018-04-03";"MAG";"4928";"CONS";3
"2018-04-03";"MAG";"9464";"CONS";4
"2018-04-03";"MAG";"2085";"CONS";5
"2018-04-03";"MAG";"7121";"CONS";6
"2018-04-03";"MAG";"3224";"CONS";7
"2018-04-03";"MAG";"7143";"CONS";8
"2018-04-03";"MAG";"3374";"CONS";9
"2018-04-03";"MAG";"2388";"CONS";10
"2018-04-03";"ST";"8188";"FST";1
"2018-04-03";"ST";"5371";"SCD";2
"2018-04-03";"ST";"4010";"TRD";3
"2018-04-03";"ST";"9711";"SP";1
"2018-04-03";"ST";"7900";"SP";2
"2018-04-03";"ST";"5236";"SP";3
"2018-04-03";"ST";"7465";"SP";4
"2018-04-03";"ST";"2365";"SP";5
"2018-04-03";"ST";"4848";"SP";6
"2018-04-03";"ST";"2621";"SP";7
"2018-04-03";"ST";"----";"SP";8
"2018-04-03";"ST";"4795";"SP";9
"2018-04-03";"ST";"6419";"SP";10
"2018-04-03";"ST";"1213";"SP";11
"2018-04-03";"ST";"----";"SP";12
"2018-04-03";"ST";"----";"SP";13
"2018-04-03";"ST";"6617";"CONS";1
"2018-04-03";"ST";"4767";"CONS";2
"2018-04-03";"ST";"3283";"CONS";3
"2018-04-03";"ST";"1498";"CONS";4
"2018-04-03";"ST";"5078";"CONS";5
"2018-04-03";"ST";"3696";"CONS";6
"2018-04-03";"ST";"1877";"CONS";7
"2018-04-03";"ST";"4138";"CONS";8
"2018-04-03";"ST";"5022";"CONS";9
"2018-04-03";"ST";"7047";"CONS";10
"2018-04-04";"DMC";"0100";"FST";1
"2018-04-04";"DMC";"1283";"SCD";2
"2018-04-04";"DMC";"1905";"TRD";3
"2018-04-04";"DMC";"0610";"SP";1
"2018-04-04";"DMC";"4237";"SP";2
"2018-04-04";"DMC";"0809";"SP";3
"2018-04-04";"DMC";"6763";"SP";4
"2018-04-04";"DMC";"3539";"SP";5
"2018-04-04";"DMC";"7786";"SP";6
"2018-04-04";"DMC";"4229";"SP";7
"2018-04-04";"DMC";"3593";"SP";8
"2018-04-04";"DMC";"3508";"SP";9
"2018-04-04";"DMC";"4872";"SP";10
"2018-04-04";"DMC";"4772";"CONS";1
"2018-04-04";"DMC";"6393";"CONS";2
"2018-04-04";"DMC";"2798";"CONS";3
"2018-04-04";"DMC";"3363";"CONS";4
"2018-04-04";"DMC";"8105";"CONS";5
"2018-04-04";"DMC";"8755";"CONS";6
"2018-04-04";"DMC";"3618";"CONS";7
"2018-04-04";"DMC";"5998";"CONS";8
"2018-04-04";"DMC";"9370";"CONS";9
"2018-04-04";"DMC";"2246";"CONS";10
"2018-04-04";"MAG";"5538";"FST";1
"2018-04-04";"MAG";"8861";"SCD";2
"2018-04-04";"MAG";"9543";"TRD";3
"2018-04-04";"MAG";"6622";"SP";1
"2018-04-04";"MAG";"5341";"SP";2
"2018-04-04";"MAG";"----";"SP";3
"2018-04-04";"MAG";"1050";"SP";4
"2018-04-04";"MAG";"6234";"SP";5
"2018-04-04";"MAG";"5243";"SP";6
"2018-04-04";"MAG";"0746";"SP";7
"2018-04-04";"MAG";"7461";"SP";8
"2018-04-04";"MAG";"----";"SP";9
"2018-04-04";"MAG";"2588";"SP";10
"2018-04-04";"MAG";"----";"SP";11
"2018-04-04";"MAG";"2071";"SP";12
"2018-04-04";"MAG";"6046";"SP";13
"2018-04-04";"MAG";"7225";"CONS";1
"2018-04-04";"MAG";"5794";"CONS";2
"2018-04-04";"MAG";"3150";"CONS";3
"2018-04-04";"MAG";"8520";"CONS";4
"2018-04-04";"MAG";"9988";"CONS";5
"2018-04-04";"MAG";"5740";"CONS";6
"2018-04-04";"MAG";"2945";"CONS";7
"2018-04-04";"MAG";"2344";"CONS";8
"2018-04-04";"MAG";"7026";"CONS";9
"2018-04-04";"MAG";"9569";"CONS";10
"2018-04-04";"ST";"8819";"FST";1
"2018-04-04";"ST";"7441";"SCD";2
"2018-04-04";"ST";"0708";"TRD";3
"2018-04-04";"ST";"1515";"SP";1
"2018-04-04";"ST";"2410";"SP";2
"2018-04-04";"ST";"2842";"SP";3
"2018-04-04";"ST";"----";"SP";4
"2018-04-04";"ST";"2025";"SP";5
"2018-04-04";"ST";"3301";"SP";6
"2018-04-04";"ST";"7735";"SP";7
"2018-04-04";"ST";"----";"SP";8
"2018-04-04";"ST";"3606";"SP";9
"2018-04-04";"ST";"2563";"SP";10
"2018-04-04";"ST";"----";"SP";11
"2018-04-04";"ST";"3020";"SP";12
"2018-04-04";"ST";"7167";"SP";13
"2018-04-04";"ST";"6002";"CONS";1
"2018-04-04";"ST";"6664";"CONS";2
"2018-04-04";"ST";"1740";"CONS";3
"2018-04-04";"ST";"0516";"CONS";4
"2018-04-04";"ST";"1376";"CONS";5
"2018-04-04";"ST";"8438";"CONS";6
"2018-04-04";"ST";"9778";"CONS";7
"2018-04-04";"ST";"4290";"CONS";8
"2018-04-04";"ST";"4467";"CONS";9
"2018-04-04";"ST";"9036";"CONS";10
"2018-04-07";"DMC";"9191";"FST";1
"2018-04-07";"DMC";"2940";"SCD";2
"2018-04-07";"DMC";"6005";"TRD";3
"2018-04-07";"DMC";"5595";"SP";1
"2018-04-07";"DMC";"5725";"SP";2
"2018-04-07";"DMC";"6896";"SP";3
"2018-04-07";"DMC";"1984";"SP";4
"2018-04-07";"DMC";"5340";"SP";5
"2018-04-07";"DMC";"3278";"SP";6
"2018-04-07";"DMC";"9791";"SP";7
"2018-04-07";"DMC";"8473";"SP";8
"2018-04-07";"DMC";"6683";"SP";9
"2018-04-07";"DMC";"1875";"SP";10
"2018-04-07";"DMC";"5913";"CONS";1
"2018-04-07";"DMC";"2242";"CONS";2
"2018-04-07";"DMC";"5854";"CONS";3
"2018-04-07";"DMC";"2723";"CONS";4
"2018-04-07";"DMC";"4496";"CONS";5
"2018-04-07";"DMC";"4970";"CONS";6
"2018-04-07";"DMC";"8182";"CONS";7
"2018-04-07";"DMC";"6151";"CONS";8
"2018-04-07";"DMC";"2331";"CONS";9
"2018-04-07";"DMC";"9072";"CONS";10
"2018-04-07";"MAG";"0458";"FST";1
"2018-04-07";"MAG";"1807";"SCD";2
"2018-04-07";"MAG";"6153";"TRD";3
"2018-04-07";"MAG";"7180";"SP";1
"2018-04-07";"MAG";"3029";"SP";2
"2018-04-07";"MAG";"6967";"SP";3
"2018-04-07";"MAG";"6821";"SP";4
"2018-04-07";"MAG";"0369";"SP";5
"2018-04-07";"MAG";"6895";"SP";6
"2018-04-07";"MAG";"----";"SP";7
"2018-04-07";"MAG";"0910";"SP";8
"2018-04-07";"MAG";"1148";"SP";9
"2018-04-07";"MAG";"4734";"SP";10
"2018-04-07";"MAG";"----";"SP";11
"2018-04-07";"MAG";"----";"SP";12
"2018-04-07";"MAG";"3256";"SP";13
"2018-04-07";"MAG";"6085";"CONS";1
"2018-04-07";"MAG";"5049";"CONS";2
"2018-04-07";"MAG";"7146";"CONS";3
"2018-04-07";"MAG";"4424";"CONS";4
"2018-04-07";"MAG";"4517";"CONS";5
"2018-04-07";"MAG";"0030";"CONS";6
"2018-04-07";"MAG";"9325";"CONS";7
"2018-04-07";"MAG";"2273";"CONS";8
"2018-04-07";"MAG";"2861";"CONS";9
"2018-04-07";"MAG";"8464";"CONS";10
"2018-04-07";"ST";"5697";"FST";1
"2018-04-07";"ST";"1131";"SCD";2
"2018-04-07";"ST";"9949";"TRD";3
"2018-04-07";"ST";"3293";"SP";1
"2018-04-07";"ST";"9366";"SP";2
"2018-04-07";"ST";"----";"SP";3
"2018-04-07";"ST";"8658";"SP";4
"2018-04-07";"ST";"1571";"SP";5
"2018-04-07";"ST";"1281";"SP";6
"2018-04-07";"ST";"6689";"SP";7
"2018-04-07";"ST";"2553";"SP";8
"2018-04-07";"ST";"5754";"SP";9
"2018-04-07";"ST";"----";"SP";10
"2018-04-07";"ST";"0563";"SP";11
"2018-04-07";"ST";"----";"SP";12
"2018-04-07";"ST";"5088";"SP";13
"2018-04-07";"ST";"5107";"CONS";1
"2018-04-07";"ST";"3622";"CONS";2
"2018-04-07";"ST";"8179";"CONS";3
"2018-04-07";"ST";"8827";"CONS";4
"2018-04-07";"ST";"6912";"CONS";5
"2018-04-07";"ST";"5439";"CONS";6
"2018-04-07";"ST";"5708";"CONS";7
"2018-04-07";"ST";"1419";"CONS";8
"2018-04-07";"ST";"1501";"CONS";9
"2018-04-07";"ST";"2030";"CONS";10
"2018-04-08";"DMC";"8970";"FST";1
"2018-04-08";"DMC";"4048";"SCD";2
"2018-04-08";"DMC";"4145";"TRD";3
"2018-04-08";"DMC";"2786";"SP";1
"2018-04-08";"DMC";"4037";"SP";2
"2018-04-08";"DMC";"9566";"SP";3
"2018-04-08";"DMC";"5413";"SP";4
"2018-04-08";"DMC";"0242";"SP";5
"2018-04-08";"DMC";"7649";"SP";6
"2018-04-08";"DMC";"0822";"SP";7
"2018-04-08";"DMC";"7813";"SP";8
"2018-04-08";"DMC";"4476";"SP";9
"2018-04-08";"DMC";"7820";"SP";10
"2018-04-08";"DMC";"6913";"CONS";1
"2018-04-08";"DMC";"7201";"CONS";2
"2018-04-08";"DMC";"5455";"CONS";3
"2018-04-08";"DMC";"1167";"CONS";4
"2018-04-08";"DMC";"3752";"CONS";5
"2018-04-08";"DMC";"8437";"CONS";6
"2018-04-08";"DMC";"4236";"CONS";7
"2018-04-08";"DMC";"9332";"CONS";8
"2018-04-08";"DMC";"8042";"CONS";9
"2018-04-08";"DMC";"5956";"CONS";10
"2018-04-08";"MAG";"8766";"FST";1
"2018-04-08";"MAG";"1329";"SCD";2
"2018-04-08";"MAG";"8156";"TRD";3
"2018-04-08";"MAG";"4244";"SP";1
"2018-04-08";"MAG";"2942";"SP";2
"2018-04-08";"MAG";"2408";"SP";3
"2018-04-08";"MAG";"0027";"SP";4
"2018-04-08";"MAG";"9795";"SP";5
"2018-04-08";"MAG";"2845";"SP";6
"2018-04-08";"MAG";"----";"SP";7
"2018-04-08";"MAG";"----";"SP";8
"2018-04-08";"MAG";"5940";"SP";9
"2018-04-08";"MAG";"3739";"SP";10
"2018-04-08";"MAG";"----";"SP";11
"2018-04-08";"MAG";"7496";"SP";12
"2018-04-08";"MAG";"8078";"SP";13
"2018-04-08";"MAG";"7612";"CONS";1
"2018-04-08";"MAG";"9432";"CONS";2
"2018-04-08";"MAG";"0018";"CONS";3
"2018-04-08";"MAG";"8613";"CONS";4
"2018-04-08";"MAG";"8740";"CONS";5
"2018-04-08";"MAG";"1463";"CONS";6
"2018-04-08";"MAG";"3536";"CONS";7
"2018-04-08";"MAG";"1478";"CONS";8
"2018-04-08";"MAG";"3109";"CONS";9
"2018-04-08";"MAG";"1823";"CONS";10
"2018-04-08";"ST";"6270";"FST";1
"2018-04-08";"ST";"5194";"SCD";2
"2018-04-08";"ST";"0790";"TRD";3
"2018-04-08";"ST";"7194";"SP";1
"2018-04-08";"ST";"----";"SP";2
"2018-04-08";"ST";"2709";"SP";3
"2018-04-08";"ST";"3004";"SP";4
"2018-04-08";"ST";"3391";"SP";5
"2018-04-08";"ST";"4462";"SP";6
"2018-04-08";"ST";"----";"SP";7
"2018-04-08";"ST";"1569";"SP";8
"2018-04-08";"ST";"1402";"SP";9
"2018-04-08";"ST";"----";"SP";10
"2018-04-08";"ST";"9635";"SP";11
"2018-04-08";"ST";"1973";"SP";12
"2018-04-08";"ST";"2591";"SP";13
"2018-04-08";"ST";"9539";"CONS";1
"2018-04-08";"ST";"5524";"CONS";2
"2018-04-08";"ST";"9189";"CONS";3
"2018-04-08";"ST";"8995";"CONS";4
"2018-04-08";"ST";"2518";"CONS";5
"2018-04-08";"ST";"2895";"CONS";6
"2018-04-08";"ST";"3280";"CONS";7
"2018-04-08";"ST";"9062";"CONS";8
"2018-04-08";"ST";"9849";"CONS";9
"2018-04-08";"ST";"6752";"CONS";10
"2018-04-11";"DMC";"4647";"FST";1
"2018-04-11";"DMC";"8884";"SCD";2
"2018-04-11";"DMC";"2701";"TRD";3
"2018-04-11";"DMC";"7757";"SP";1
"2018-04-11";"DMC";"3400";"SP";2
"2018-04-11";"DMC";"5914";"SP";3
"2018-04-11";"DMC";"0176";"SP";4
"2018-04-11";"DMC";"1386";"SP";5
"2018-04-11";"DMC";"1498";"SP";6
"2018-04-11";"DMC";"7096";"SP";7
"2018-04-11";"DMC";"9570";"SP";8
"2018-04-11";"DMC";"0727";"SP";9
"2018-04-11";"DMC";"1366";"SP";10
"2018-04-11";"DMC";"9973";"CONS";1
"2018-04-11";"DMC";"4887";"CONS";2
"2018-04-11";"DMC";"5395";"CONS";3
"2018-04-11";"DMC";"2164";"CONS";4
"2018-04-11";"DMC";"6055";"CONS";5
"2018-04-11";"DMC";"9846";"CONS";6
"2018-04-11";"DMC";"5928";"CONS";7
"2018-04-11";"DMC";"8757";"CONS";8
"2018-04-11";"DMC";"0104";"CONS";9
"2018-04-11";"DMC";"3453";"CONS";10
"2018-04-11";"MAG";"1998";"FST";1
"2018-04-11";"MAG";"2700";"SCD";2
"2018-04-11";"MAG";"7791";"TRD";3
"2018-04-11";"MAG";"0525";"SP";1
"2018-04-11";"MAG";"3381";"SP";2
"2018-04-11";"MAG";"----";"SP";3
"2018-04-11";"MAG";"5058";"SP";4
"2018-04-11";"MAG";"----";"SP";5
"2018-04-11";"MAG";"8228";"SP";6
"2018-04-11";"MAG";"9744";"SP";7
"2018-04-11";"MAG";"----";"SP";8
"2018-04-11";"MAG";"9201";"SP";9
"2018-04-11";"MAG";"0081";"SP";10
"2018-04-11";"MAG";"0376";"SP";11
"2018-04-11";"MAG";"2906";"SP";12
"2018-04-11";"MAG";"0200";"SP";13
"2018-04-11";"MAG";"9753";"CONS";1
"2018-04-11";"MAG";"9046";"CONS";2
"2018-04-11";"MAG";"7582";"CONS";3
"2018-04-11";"MAG";"5074";"CONS";4
"2018-04-11";"MAG";"5955";"CONS";5
"2018-04-11";"MAG";"0794";"CONS";6
"2018-04-11";"MAG";"2943";"CONS";7
"2018-04-11";"MAG";"7989";"CONS";8
"2018-04-11";"MAG";"2140";"CONS";9
"2018-04-11";"MAG";"3920";"CONS";10
"2018-04-11";"ST";"2312";"FST";1
"2018-04-11";"ST";"3548";"SCD";2
"2018-04-11";"ST";"4805";"TRD";3
"2018-04-11";"ST";"1530";"SP";1
"2018-04-11";"ST";"----";"SP";2
"2018-04-11";"ST";"5814";"SP";3
"2018-04-11";"ST";"8435";"SP";4
"2018-04-11";"ST";"0678";"SP";5
"2018-04-11";"ST";"0470";"SP";6
"2018-04-11";"ST";"0051";"SP";7
"2018-04-11";"ST";"----";"SP";8
"2018-04-11";"ST";"3515";"SP";9
"2018-04-11";"ST";"6611";"SP";10
"2018-04-11";"ST";"1902";"SP";11
"2018-04-11";"ST";"----";"SP";12
"2018-04-11";"ST";"9499";"SP";13
"2018-04-11";"ST";"5005";"CONS";1
"2018-04-11";"ST";"9519";"CONS";2
"2018-04-11";"ST";"0896";"CONS";3
"2018-04-11";"ST";"3576";"CONS";4
"2018-04-11";"ST";"6971";"CONS";5
"2018-04-11";"ST";"8397";"CONS";6
"2018-04-11";"ST";"4021";"CONS";7
"2018-04-11";"ST";"1623";"CONS";8
"2018-04-11";"ST";"1072";"CONS";9
"2018-04-11";"ST";"9351";"CONS";10
"2018-04-14";"DMC";"6016";"FST";1
"2018-04-14";"DMC";"4314";"SCD";2
"2018-04-14";"DMC";"2901";"TRD";3
"2018-04-14";"DMC";"8367";"SP";1
"2018-04-14";"DMC";"9977";"SP";2
"2018-04-14";"DMC";"8584";"SP";3
"2018-04-14";"DMC";"7358";"SP";4
"2018-04-14";"DMC";"1371";"SP";5
"2018-04-14";"DMC";"4241";"SP";6
"2018-04-14";"DMC";"4318";"SP";7
"2018-04-14";"DMC";"5189";"SP";8
"2018-04-14";"DMC";"3503";"SP";9
"2018-04-14";"DMC";"1916";"SP";10
"2018-04-14";"DMC";"4833";"CONS";1
"2018-04-14";"DMC";"8542";"CONS";2
"2018-04-14";"DMC";"7810";"CONS";3
"2018-04-14";"DMC";"8094";"CONS";4
"2018-04-14";"DMC";"5196";"CONS";5
"2018-04-14";"DMC";"2551";"CONS";6
"2018-04-14";"DMC";"9330";"CONS";7
"2018-04-14";"DMC";"3486";"CONS";8
"2018-04-14";"DMC";"1624";"CONS";9
"2018-04-14";"DMC";"4597";"CONS";10
"2018-04-14";"MAG";"8857";"FST";1
"2018-04-14";"MAG";"5809";"SCD";2
"2018-04-14";"MAG";"6395";"TRD";3
"2018-04-14";"MAG";"----";"SP";1
"2018-04-14";"MAG";"8482";"SP";2
"2018-04-14";"MAG";"7535";"SP";3
"2018-04-14";"MAG";"----";"SP";4
"2018-04-14";"MAG";"7388";"SP";5
"2018-04-14";"MAG";"7476";"SP";6
"2018-04-14";"MAG";"4456";"SP";7
"2018-04-14";"MAG";"6494";"SP";8
"2018-04-14";"MAG";"2717";"SP";9
"2018-04-14";"MAG";"----";"SP";10
"2018-04-14";"MAG";"8375";"SP";11
"2018-04-14";"MAG";"0962";"SP";12
"2018-04-14";"MAG";"1263";"SP";13
"2018-04-14";"MAG";"0025";"CONS";1
"2018-04-14";"MAG";"7054";"CONS";2
"2018-04-14";"MAG";"3709";"CONS";3
"2018-04-14";"MAG";"7352";"CONS";4
"2018-04-14";"MAG";"8977";"CONS";5
"2018-04-14";"MAG";"5073";"CONS";6
"2018-04-14";"MAG";"7563";"CONS";7
"2018-04-14";"MAG";"9434";"CONS";8
"2018-04-14";"MAG";"3548";"CONS";9
"2018-04-14";"MAG";"9152";"CONS";10
"2018-04-14";"ST";"0414";"FST";1
"2018-04-14";"ST";"3933";"SCD";2
"2018-04-14";"ST";"5044";"TRD";3
"2018-04-14";"ST";"4849";"SP";1
"2018-04-14";"ST";"5178";"SP";2
"2018-04-14";"ST";"2350";"SP";3
"2018-04-14";"ST";"8457";"SP";4
"2018-04-14";"ST";"----";"SP";5
"2018-04-14";"ST";"----";"SP";6
"2018-04-14";"ST";"1864";"SP";7
"2018-04-14";"ST";"4884";"SP";8
"2018-04-14";"ST";"5292";"SP";9
"2018-04-14";"ST";"2240";"SP";10
"2018-04-14";"ST";"----";"SP";11
"2018-04-14";"ST";"1592";"SP";12
"2018-04-14";"ST";"8583";"SP";13
"2018-04-14";"ST";"3924";"CONS";1
"2018-04-14";"ST";"5024";"CONS";2
"2018-04-14";"ST";"7573";"CONS";3
"2018-04-14";"ST";"2417";"CONS";4
"2018-04-14";"ST";"8105";"CONS";5
"2018-04-14";"ST";"6880";"CONS";6
"2018-04-14";"ST";"7949";"CONS";7
"2018-04-14";"ST";"9807";"CONS";8
"2018-04-14";"ST";"0966";"CONS";9
"2018-04-14";"ST";"1787";"CONS";10
"2018-04-15";"DMC";"5094";"FST";1
"2018-04-15";"DMC";"4887";"SCD";2
"2018-04-15";"DMC";"8846";"TRD";3
"2018-04-15";"DMC";"8121";"SP";1
"2018-04-15";"DMC";"6363";"SP";2
"2018-04-15";"DMC";"9935";"SP";3
"2018-04-15";"DMC";"1924";"SP";4
"2018-04-15";"DMC";"4910";"SP";5
"2018-04-15";"DMC";"9417";"SP";6
"2018-04-15";"DMC";"9509";"SP";7
"2018-04-15";"DMC";"6141";"SP";8
"2018-04-15";"DMC";"6386";"SP";9
"2018-04-15";"DMC";"1122";"SP";10
"2018-04-15";"DMC";"0416";"CONS";1
"2018-04-15";"DMC";"2545";"CONS";2
"2018-04-15";"DMC";"0939";"CONS";3
"2018-04-15";"DMC";"0539";"CONS";4
"2018-04-15";"DMC";"1307";"CONS";5
"2018-04-15";"DMC";"6309";"CONS";6
"2018-04-15";"DMC";"6801";"CONS";7
"2018-04-15";"DMC";"7640";"CONS";8
"2018-04-15";"DMC";"2065";"CONS";9
"2018-04-15";"DMC";"6325";"CONS";10
"2018-04-15";"MAG";"7267";"FST";1
"2018-04-15";"MAG";"2628";"SCD";2
"2018-04-15";"MAG";"1636";"TRD";3
"2018-04-15";"MAG";"3794";"SP";1
"2018-04-15";"MAG";"----";"SP";2
"2018-04-15";"MAG";"5062";"SP";3
"2018-04-15";"MAG";"3752";"SP";4
"2018-04-15";"MAG";"3846";"SP";5
"2018-04-15";"MAG";"1371";"SP";6
"2018-04-15";"MAG";"1233";"SP";7
"2018-04-15";"MAG";"----";"SP";8
"2018-04-15";"MAG";"7088";"SP";9
"2018-04-15";"MAG";"5087";"SP";10
"2018-04-15";"MAG";"6201";"SP";11
"2018-04-15";"MAG";"1558";"SP";12
"2018-04-15";"MAG";"----";"SP";13
"2018-04-15";"MAG";"5801";"CONS";1
"2018-04-15";"MAG";"9006";"CONS";2
"2018-04-15";"MAG";"8194";"CONS";3
"2018-04-15";"MAG";"1821";"CONS";4
"2018-04-15";"MAG";"1014";"CONS";5
"2018-04-15";"MAG";"2412";"CONS";6
"2018-04-15";"MAG";"3092";"CONS";7
"2018-04-15";"MAG";"6954";"CONS";8
"2018-04-15";"MAG";"0042";"CONS";9
"2018-04-15";"MAG";"5585";"CONS";10
"2018-04-15";"ST";"7821";"FST";1
"2018-04-15";"ST";"8833";"SCD";2
"2018-04-15";"ST";"7874";"TRD";3
"2018-04-15";"ST";"----";"SP";1
"2018-04-15";"ST";"----";"SP";2
"2018-04-15";"ST";"0159";"SP";3
"2018-04-15";"ST";"6150";"SP";4
"2018-04-15";"ST";"2377";"SP";5
"2018-04-15";"ST";"6633";"SP";6
"2018-04-15";"ST";"6915";"SP";7
"2018-04-15";"ST";"6736";"SP";8
"2018-04-15";"ST";"8458";"SP";9
"2018-04-15";"ST";"0758";"SP";10
"2018-04-15";"ST";"----";"SP";11
"2018-04-15";"ST";"4712";"SP";12
"2018-04-15";"ST";"0306";"SP";13
"2018-04-15";"ST";"7000";"CONS";1
"2018-04-15";"ST";"7889";"CONS";2
"2018-04-15";"ST";"4476";"CONS";3
"2018-04-15";"ST";"1066";"CONS";4
"2018-04-15";"ST";"9333";"CONS";5
"2018-04-15";"ST";"5006";"CONS";6
"2018-04-15";"ST";"4451";"CONS";7
"2018-04-15";"ST";"3499";"CONS";8
"2018-04-15";"ST";"5751";"CONS";9
"2018-04-15";"ST";"1828";"CONS";10
"2018-04-18";"DMC";"7641";"FST";1
"2018-04-18";"DMC";"1382";"SCD";2
"2018-04-18";"DMC";"5932";"TRD";3
"2018-04-18";"DMC";"8381";"SP";1
"2018-04-18";"DMC";"3756";"SP";2
"2018-04-18";"DMC";"3901";"SP";3
"2018-04-18";"DMC";"6790";"SP";4
"2018-04-18";"DMC";"6190";"SP";5
"2018-04-18";"DMC";"3225";"SP";6
"2018-04-18";"DMC";"1501";"SP";7
"2018-04-18";"DMC";"2104";"SP";8
"2018-04-18";"DMC";"9990";"SP";9
"2018-04-18";"DMC";"1162";"SP";10
"2018-04-18";"DMC";"4212";"CONS";1
"2018-04-18";"DMC";"0341";"CONS";2
"2018-04-18";"DMC";"0028";"CONS";3
"2018-04-18";"DMC";"6651";"CONS";4
"2018-04-18";"DMC";"2257";"CONS";5
"2018-04-18";"DMC";"4703";"CONS";6
"2018-04-18";"DMC";"6733";"CONS";7
"2018-04-18";"DMC";"5988";"CONS";8
"2018-04-18";"DMC";"1218";"CONS";9
"2018-04-18";"DMC";"4836";"CONS";10
"2018-04-18";"MAG";"4744";"FST";1
"2018-04-18";"MAG";"0363";"SCD";2
"2018-04-18";"MAG";"1825";"TRD";3
"2018-04-18";"MAG";"----";"SP";1
"2018-04-18";"MAG";"8699";"SP";2
"2018-04-18";"MAG";"----";"SP";3
"2018-04-18";"MAG";"2597";"SP";4
"2018-04-18";"MAG";"3272";"SP";5
"2018-04-18";"MAG";"9886";"SP";6
"2018-04-18";"MAG";"5569";"SP";7
"2018-04-18";"MAG";"1766";"SP";8
"2018-04-18";"MAG";"6162";"SP";9
"2018-04-18";"MAG";"1367";"SP";10
"2018-04-18";"MAG";"4823";"SP";11
"2018-04-18";"MAG";"9586";"SP";12
"2018-04-18";"MAG";"----";"SP";13
"2018-04-18";"MAG";"1808";"CONS";1
"2018-04-18";"MAG";"8638";"CONS";2
"2018-04-18";"MAG";"6251";"CONS";3
"2018-04-18";"MAG";"8558";"CONS";4
"2018-04-18";"MAG";"5776";"CONS";5
"2018-04-18";"MAG";"6986";"CONS";6
"2018-04-18";"MAG";"8995";"CONS";7
"2018-04-18";"MAG";"9731";"CONS";8
"2018-04-18";"MAG";"6971";"CONS";9
"2018-04-18";"MAG";"0425";"CONS";10
"2018-04-18";"ST";"4451";"FST";1
"2018-04-18";"ST";"8976";"SCD";2
"2018-04-18";"ST";"5639";"TRD";3
"2018-04-18";"ST";"----";"SP";1
"2018-04-18";"ST";"8870";"SP";2
"2018-04-18";"ST";"7774";"SP";3
"2018-04-18";"ST";"0244";"SP";4
"2018-04-18";"ST";"7387";"SP";5
"2018-04-18";"ST";"4309";"SP";6
"2018-04-18";"ST";"5544";"SP";7
"2018-04-18";"ST";"1656";"SP";8
"2018-04-18";"ST";"8738";"SP";9
"2018-04-18";"ST";"----";"SP";10
"2018-04-18";"ST";"----";"SP";11
"2018-04-18";"ST";"5893";"SP";12
"2018-04-18";"ST";"8470";"SP";13
"2018-04-18";"ST";"1831";"CONS";1
"2018-04-18";"ST";"6314";"CONS";2
"2018-04-18";"ST";"4611";"CONS";3
